0.303681	5.35858585858586	202	0	202	99	25	326
0.3018293	5.03030303030303	201	0	201	99	28	328
0.2990937	4.93939393939394	202	0	202	99	30	331
0.3009118	5.20707070707071	204	0	204	99	26	329
0.2972973	5.05555555555556	204	0	204	99	30	333
0.2990937	5.05050505050505	202	0	202	99	30	331
0.2981928	5	206	0	206	99	27	332
0.2964072	5	206	0	206	99	29	334
0.2955224	4.85353535353535	207	0	207	99	29	335
0.2937686	4.95454545454545	207	0	207	99	31	337
0.2955224	4.97979797979798	207	0	207	99	29	335
0.2946429	4.96969696969697	207	0	207	99	30	336
0.2955224	4.9949494949495	207	0	207	99	29	335
0.2937686	4.9040404040404	207	0	207	99	31	337
0.2937686	5.06060606060606	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
0.2937686	4.86363636363636	207	0	207	99	31	337
0.2946429	4.94444444444444	207	0	207	99	30	336
0.2937686	4.97474747474747	207	0	207	99	31	337
0.2937686	4.84343434343434	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
1	5.44074074074074	0	0	0	18	0	18
0.9545454	6.21851851851852	0	0	0	21	1	22
0.8461539	7.07777777777778	2	0	2	22	2	26
0.9333333	5.5	2	0	2	28	0	30
0.8666667	9.40242165242165	7	0	7	52	1	60
0.7619048	8.54232804232804	10	0	10	48	5	63
0.7826087	9.54193121693122	12	0	12	54	3	69
0.875	7.32169312169312	6	0	6	49	1	56
0.7777778	7.58333333333333	11	0	11	42	1	54
0.8117647	8.71243386243386	14	0	14	69	2	85
0.6590909	7.82694003527337	21	0	21	58	9	88
0.7029703	8.35432098765432	25	0	25	71	5	101
0.6509434	8.13058361391695	33	0	33	69	4	106
0.6517857	9.06982431149098	34	0	34	73	5	112
0.6363636	8.20448532948533	37	0	37	77	7	121
0.5639098	10.9989424156091	49	0	49	75	9	133
0.5424837	8.16818181818182	61	0	61	83	9	153
0.5448718	9.36290684624018	56	0	56	85	15	156
0.5490196	8.19827358552849	58	0	58	84	11	153
0.5471698	8.6787317620651	61	0	61	87	11	159
0.5502958	8.03838383838384	66	0	66	93	10	169
0.480226	8.27130124777184	75	0	75	85	17	177
0.489011	8.17221892123853	78	0	78	89	15	182
0.4782609	8.28135152696556	80	0	80	88	16	184
0.5026738	8.63163211057948	77	0	77	94	16	187
0.5054945	8.57901825270246	78	0	78	92	12	182
0.492228	8.38720538720539	81	0	81	95	17	193
0.4757282	8.7051467051467	94	0	94	98	14	206
0.4253394	7.85555555555555	111	0	111	94	16	221
0.4528302	8.55622895622896	101	0	101	96	15	212
0.4273128	7.54545454545455	109	0	109	97	21	227
0.4253394	8.34781144781145	112	0	112	94	15	221
0.4032922	6.75555555555556	123	0	123	98	22	243
0.4032922	6.43867243867244	121	0	121	98	24	243
0.3927126	6.31919191919192	127	0	127	97	23	247
0.388	7.07037037037037	136	0	136	97	17	250
0.388	5.84545454545455	134	0	134	97	19	250
0.385214	5.97979797979798	137	0	137	99	21	257
0.3873518	5.78282828282828	137	0	137	98	18	253
0.3726236	6.02929292929293	142	0	142	98	23	263
0.3626374	7.21212121212121	151	0	151	99	23	273
0.3622642	6.48636363636364	148	0	148	96	21	265
0.3666667	7.59090909090909	145	0	145	99	26	270
0.3498233	6.36868686868687	166	0	166	99	18	283
0.3510638	6.57575757575757	164	0	164	99	19	282
0.3498233	5.78282828282828	158	0	158	99	26	283
0.3550725	6.07888407888408	152	0	152	98	26	276
0.3589744	6.94131794131794	153	0	153	98	22	273
0.36	6.78787878787879	153	0	153	99	23	275
0.3498233	5.77272727272727	163	0	163	99	21	283
0.34375	6.03535353535353	162	0	162	99	27	288
0.3367347	5.1969696969697	169	0	169	99	26	294
0.3425606	7.44949494949495	169	0	169	99	21	289
0.3498233	6	161	0	161	99	23	283
0.3355932	5.57575757575758	171	0	171	99	25	295
0.33	5.82323232323232	174	0	174	99	27	300
0.3322148	5.68686868686869	174	0	174	99	25	298
0.3245902	5.15656565656566	182	0	182	99	24	305
0.3203883	5.85353535353535	182	0	182	99	28	309
0.3235294	5.64141414141414	179	0	179	99	28	306
0.3256579	5.43434343434343	183	0	183	99	22	304
0.3235294	5.92424242424242	181	0	181	99	26	306
0.3162939	5.50505050505051	187	0	187	99	27	313
0.3214286	6.32323232323232	184	0	184	99	25	308
0.3173077	5.9040404040404	186	0	186	99	27	312
0.3173077	5.63636363636364	187	0	187	99	26	312
0.3173077	5.26767676767677	188	0	188	99	25	312
0.3193548	5.3989898989899	189	0	189	99	22	310
0.3152866	5.08585858585859	191	0	191	99	24	314
0.3113208	5.96969696969697	192	0	192	99	27	318
0.3142857	5.56060606060606	193	0	193	99	23	315
0.3084112	5.29292929292929	198	0	198	99	24	321
0.3084112	5.27272727272727	198	0	198	99	24	321
0.3046154	5.28282828282828	197	0	197	99	29	325
0.3046154	5.23232323232323	198	0	198	99	28	325
0.3065015	5.36363636363636	196	0	196	99	28	323
0.3027523	5.1969696969697	202	0	202	99	26	327
0.3065015	5.07575757575758	198	0	198	99	26	323
0.303681	5.61616161616162	198	0	198	99	29	326
0.3084112	5.23737373737374	195	0	195	99	27	321
0.303681	4.96464646464646	201	0	201	99	26	326
0.3018293	4.88888888888889	201	0	201	99	28	328
0.3018293	4.89393939393939	202	0	202	99	27	328
0.3	4.99494949494949	202	0	202	99	29	330
0.2981928	5.0959595959596	203	0	203	99	30	332
0.2990937	5.14646464646465	202	0	202	99	30	331
0.2981928	5.21717171717172	204	0	204	99	29	332
0.2937686	5.25252525252525	207	0	207	99	31	337
0.2946429	4.94949494949495	207	0	207	99	30	336
0.2964072	5.04545454545455	206	0	206	99	29	334
0.2955224	5.00505050505051	206	0	206	99	30	335
0.2937686	4.9040404040404	207	0	207	99	31	337
0.2937686	4.98989898989899	207	0	207	99	31	337
0.2937686	4.96464646464647	207	0	207	99	31	337
0.2937686	4.95454545454546	207	0	207	99	31	337
0.2937686	4.96464646464646	207	0	207	99	31	337
0.2937686	4.88383838383838	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
1	6.46296296296296	0	0	0	12	0	12
0.9	5.77777777777778	1	0	1	18	1	20
0.8378378	7.41851851851852	3	0	3	31	3	37
0.8	6.80277777777778	8	0	8	40	2	50
0.8	6.28624338624339	6	0	6	40	4	50
0.7959183	5.91322751322751	7	0	7	39	3	49
0.8484849	11.3310405643739	8	0	8	56	2	66
0.7037037	7.97464726631393	20	0	20	57	4	81
0.721519	8.3423721340388	18	0	18	57	4	79
0.7375	6.95427689594356	16	0	16	59	5	80
0.741573	8.02333654000321	19	0	19	66	4	89
0.5754717	6.49228395061728	39	0	39	61	6	106
0.68	9.3096480679814	22	0	22	68	10	100
0.656	7.6307002776301	38	0	38	82	5	125
